object_id,owner,bicycles,display,trail_type,date_from,date_to,segment_id,horses,rid,trail_id,length_miles,length_feet,trail_name_x,global_id,difficulty,dogs,dog_regulation_general,dog_regulation_description,ebikes,geometry_length,dog_access,trail_name_y,latitude,longitude
2817,OSMP,No,Yes,Hiking Trail,2022/06/12 00:00:00+00,2099/12/31 00:00:00+00,290-348-347,Yes,2056,290,0.097,507.0,Dakota Ridge,{B98D9268-DFD5-4822-91B4-A69BA3FC156B},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,511.8343559,off_leash,Dakota Ridge,40.034958697124786,-105.29739436385525
2817,OSMP,No,Yes,Hiking Trail,2022/06/12 00:00:00+00,2099/12/31 00:00:00+00,290-348-347,Yes,2056,290,0.097,507.0,Dakota Ridge,{B98D9268-DFD5-4822-91B4-A69BA3FC156B},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,511.8343559,off_leash,Dakota Ridge,40.02328057638953,-105.2951026705662
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.02375996460614,-105.29384859455627
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.02328057638953,-105.2951026705662
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.02385828260345,-105.293819532317
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.0249577539585,-105.29613442570816
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.0249577539585,-105.29613442570816
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.02745115939715,-105.2961326323507
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.02745115939715,-105.2961326323507
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.034958697124786,-105.29739436385525
2818,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-346-348,Yes,2062,290,0.182,999.0,Dakota Ridge,{8832C0E6-23DC-4C0C-9501-A3F51F994D2D},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,961.3742631,off_leash,Dakota Ridge,40.02328057638953,-105.2951026705662
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.02375996460614,-105.29384859455627
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.02328057638953,-105.2951026705662
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.02385828260345,-105.293819532317
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.0249577539585,-105.29613442570816
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.0249577539585,-105.29613442570816
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.02745115939715,-105.2961326323507
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.02745115939715,-105.2961326323507
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.034958697124786,-105.29739436385525
2819,OSMP,No,Yes,Hiking Trail,2022/06/15 00:00:00+00,2099/12/31 00:00:00+00,290-346-345,Yes,2065,290,0.154,815.0,Dakota Ridge,{DF0ED3D6-A990-4806-BC19-A90AF9327B72},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,810.7768539,off_leash,Dakota Ridge,40.02328057638953,-105.2951026705662
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.03535993016027,-105.29767870845393
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.03586008155212,-105.29886805721382
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.02609427972159,-105.29705716178535
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.02364891833247,-105.29619625708608
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.02875212483406,-105.2973710953081
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.034958697124786,-105.29739436385525
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.02069593198051,-105.29412270979616
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.02127260984068,-105.29527291250615
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.020722810368554,-105.29454004888447
2820,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-347-345,Yes,2047,288,0.191,1009.0,Sanitas Valley,{7ABD5E5C-E1E2-4887-8FA2-44DA8722D1F7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1009.057026,off_leash,Sanitas Valley,40.021481747271295,-105.29572502173716
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.03535993016027,-105.29767870845393
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.03586008155212,-105.29886805721382
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.02609427972159,-105.29705716178535
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.02364891833247,-105.29619625708608
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.02875212483406,-105.2973710953081
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.034958697124786,-105.29739436385525
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.02069593198051,-105.29412270979616
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.02127260984068,-105.29527291250615
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.020722810368554,-105.29454004888447
2821,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-349-347,Yes,2046,288,0.181,952.0,Sanitas Valley,{029A4F01-B38A-49A5-8B9E-FC15A91828B7},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,954.7388193,off_leash,Sanitas Valley,40.021481747271295,-105.29572502173716
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.03535993016027,-105.29767870845393
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.03586008155212,-105.29886805721382
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.02609427972159,-105.29705716178535
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.02364891833247,-105.29619625708608
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.02875212483406,-105.2973710953081
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.034958697124786,-105.29739436385525
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.02069593198051,-105.29412270979616
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.02127260984068,-105.29527291250615
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.020722810368554,-105.29454004888447
2822,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-345-344,Yes,2048,288,0.435,2294.0,Sanitas Valley,{F5A479E6-A3ED-43D4-932E-99B86969D6FE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2297.738842,off_leash,Sanitas Valley,40.021481747271295,-105.29572502173716
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.02375996460614,-105.29384859455627
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.02328057638953,-105.2951026705662
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.02385828260345,-105.293819532317
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.0249577539585,-105.29613442570816
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.0249577539585,-105.29613442570816
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.02745115939715,-105.2961326323507
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.02745115939715,-105.2961326323507
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.034958697124786,-105.29739436385525
2823,OSMP,No,Yes,Hiking Trail,2022/06/13 00:00:00+00,2099/12/31 00:00:00+00,290-344-346,Yes,2061,290,0.55,2909.0,Dakota Ridge,{54E6A808-C073-4605-8C1D-A3809D923862},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2901.656272,off_leash,Dakota Ridge,40.02328057638953,-105.2951026705662
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.03535993016027,-105.29767870845393
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.03586008155212,-105.29886805721382
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.02609427972159,-105.29705716178535
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.02364891833247,-105.29619625708608
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.02875212483406,-105.2973710953081
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.034958697124786,-105.29739436385525
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.02069593198051,-105.29412270979616
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.02127260984068,-105.29527291250615
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.020722810368554,-105.29454004888447
2824,OSMP,No,Yes,Hiking Trail,2022/06/01 00:00:00+00,2099/12/31 00:00:00+00,288-344-343,Yes,2049,288,0.032,172.0,Sanitas Valley,{C8369854-5731-4E6F-A4B3-023FEE72FCD4},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,167.0948155,off_leash,Sanitas Valley,40.021481747271295,-105.29572502173716
2825,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-362-361,Yes,2055,291,0.156,817.0,Goat,{793DEC10-DDE8-4688-82F8-164CE17ADCD7},Moderate,Yes,LR,Leash Required,No,821.0583866,leash_required,Goat,40.034350849871025,-105.29413909812533
2825,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-362-361,Yes,2055,291,0.156,817.0,Goat,{793DEC10-DDE8-4688-82F8-164CE17ADCD7},Moderate,Yes,LR,Leash Required,No,821.0583866,leash_required,Goat,40.034350849871025,-105.29413909812533
2825,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-362-361,Yes,2055,291,0.156,817.0,Goat,{793DEC10-DDE8-4688-82F8-164CE17ADCD7},Moderate,Yes,LR,Leash Required,No,821.0583866,leash_required,Goat,40.03535993016027,-105.29767870845393
2826,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-362-360,Yes,2054,291,0.058,308.0,Goat,{7E61A78E-C244-46B3-8614-C661F32CAA45},Easy,Yes,LR,Leash Required,No,306.4722086,leash_required,Goat,40.034350849871025,-105.29413909812533
2826,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-362-360,Yes,2054,291,0.058,308.0,Goat,{7E61A78E-C244-46B3-8614-C661F32CAA45},Easy,Yes,LR,Leash Required,No,306.4722086,leash_required,Goat,40.034350849871025,-105.29413909812533
2826,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-362-360,Yes,2054,291,0.058,308.0,Goat,{7E61A78E-C244-46B3-8614-C661F32CAA45},Easy,Yes,LR,Leash Required,No,306.4722086,leash_required,Goat,40.03535993016027,-105.29767870845393
2827,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-343-362,Yes,2053,291,0.405,2180.0,Goat,{E00A838C-2F2D-4F5A-B997-3B0CBF24072D},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",No,2138.466342,off_leash,Goat,40.034350849871025,-105.29413909812533
2827,OSMP,No,Yes,Hiking Trail,2022/06/07 00:00:00+00,2099/12/31 00:00:00+00,291-343-362,Yes,2053,291,0.405,2180.0,Goat,{E00A838C-2F2D-4F5A-B997-3B0CBF24072D},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",No,2138.466342,off_leash,Goat,40.034350849871025,-105.29413909812533
